 Z= 106 A= 244  Sg beta2= 0.39 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  14.300   1.209017E-07   1.903414E-07   9.226585E-08  -2.119177E-08  -6.026133E-08   9.771896E-08   1.648164E-07   1.098398E-07   3.550548E-08   2.317736E-10
  14.400   9.266721E-08   1.463150E-07   7.137547E-08  -1.643728E-08  -4.729686E-08   7.765972E-08   1.321360E-07   9.038116E-08   3.179089E-08   2.624432E-09
  14.500   7.075998E-08   1.121163E-07   5.525655E-08  -1.226835E-08  -3.651143E-08   6.155809E-08   1.056900E-07   7.425849E-08   2.835267E-08   4.367229E-09
  14.600   5.386758E-08   8.571932E-08   4.289568E-08  -8.697103E-09  -2.765263E-08   4.868538E-08   8.437108E-08   6.093505E-08   2.517677E-08   5.552668E-09
  14.700   4.091689E-08   6.546004E-08   3.345944E-08  -5.712476E-09  -2.047511E-08   3.843129E-08   6.724247E-08   4.994741E-08   2.225142E-08   6.272521E-09
  14.800   3.103928E-08   4.998694E-08   2.627327E-08  -3.284359E-09  -1.474529E-08   3.028899E-08   5.351942E-08   4.089969E-08   1.956647E-08   6.614271E-09
  14.900   2.353874E-08   3.821490E-08   2.079983E-08  -1.368169E-09  -1.024509E-08   2.384091E-08   4.255018E-08   3.345703E-08   1.711276E-08   6.658595E-09
  15.000   1.786321E-08   2.928244E-08   1.661790E-08   9.053361E-11  -6.774563E-09   1.874579E-08   3.379793E-08   2.733863E-08   1.488159E-08   6.477742E-09
  15.100   1.357920E-08   2.251326E-08   1.340251E-08   1.151722E-09  -4.153617E-09   1.472671E-08   2.682389E-08   2.231083E-08   1.286421E-08   6.134658E-09
  15.200   1.034961E-08   1.738210E-08   1.090684E-08   1.877107E-09  -2.222752E-09   1.156051E-08   2.127195E-08   1.818030E-08   1.105142E-08   5.682718E-09
