 Z= 107 A= 247  Bh beta2= 0.36 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
  13.000   2.274239E-06   3.355270E-06   1.518014E-06  -8.307482E-08  -4.647995E-07   1.306460E-06   1.917105E-06   9.042510E-07   9.456088E-08  -7.317931E-08
  13.100   1.868256E-06   2.776822E-06   1.269324E-06  -8.186801E-08  -4.196637E-07   1.089633E-06   1.616437E-06   7.799727E-07   8.489245E-08  -7.163506E-08
  13.200   1.528034E-06   2.287032E-06   1.055721E-06  -7.843573E-08  -3.753723E-07   9.055052E-07   1.357700E-06   6.706285E-07   7.746958E-08  -6.715631E-08
  13.300   1.243944E-06   1.874008E-06   8.730316E-07  -7.354316E-08  -3.326378E-07   7.495550E-07   1.135649E-06   5.744629E-07   7.145971E-08  -6.075390E-08
  13.400   1.007710E-06   1.527372E-06   7.176186E-07  -6.772443E-08  -2.920236E-07   6.179019E-07   9.457542E-07   4.900645E-07   6.630825E-08  -5.324093E-08
  13.500   8.121876E-07   1.238000E-06   5.862381E-07  -6.136073E-08  -2.539565E-07   5.071840E-07   7.840357E-07   4.162457E-07   6.166082E-08  -4.525612E-08
  13.600   6.511873E-07   9.978259E-07   4.759478E-07  -5.473350E-08  -2.187383E-07   4.144693E-07   6.469590E-07   3.519640E-07   5.730361E-08  -3.728585E-08
  13.700   5.193379E-07   7.997096E-07   3.840543E-07  -4.805886E-08  -1.865586E-07   3.371894E-07   5.313594E-07   2.962715E-07   5.311845E-08  -2.968520E-08
  13.800   4.119828E-07   6.373345E-07   3.080874E-07  -4.150838E-08  -1.575077E-07   2.730903E-07   4.343933E-07   2.482867E-07   4.904975E-08  -2.269808E-08
  13.900   3.250935E-07   5.051314E-07   2.457884E-07  -3.522060E-08  -1.315897E-07   2.201943E-07   3.535055E-07   2.071799E-07   4.508082E-08  -1.647630E-08
  14.000   2.551991E-07   3.982158E-07   1.951075E-07  -2.930656E-08  -1.087362E-07   1.767702E-07   2.864068E-07   1.721690E-07   4.121739E-08  -1.109726E-08
  14.100   1.993240E-07   3.123326E-07   1.542028E-07  -2.385220E-08  -8.881958E-08   1.413088E-07   2.310565E-07   1.425196E-07   3.747655E-08  -6.580134E-09
  14.200   1.549336E-07   2.438042E-07   1.214390E-07  -1.891924E-08  -7.166647E-08   1.125008E-07   1.856476E-07   1.175484E-07   3.387964E-08  -2.900305E-09
